iata,longitude,latitude,region
SVZ,-72.439697,7.84083,Caribbean
SWA,116.5033,23.552,Pacific
SWB,119.3619995,-21.51029968,Other
SWC,142.7409973,-37.07170105,Other
SWD,-149.418612,60.130478,Domestic
SWE,147.582371,-6.284181,Other
SWF,-74.104797,41.504101,Domestic
SWG,147.2791667,-6.139555556,Other
SWH,143.5330048,-35.37580109,Other
SWJ,167.4472,-16.4864,Other
SWL,119.272899,10.524298,Pacific
SWN,77.42456,29.994303,Other
SWO,-97.085581,36.162132,Domestic
SWP,14.5681,-22.6619,Atlantic
SWQ,117.412003,-8.48904,Pacific
SWR,153.0544444,-4.529888889,Other
SWS,-4.071006,51.601366,Other
SWT,77.660004,60.7094,Atlantic
SWU,127.007004,37.239399,Other
SWV,159.229059,61.921786,Pacific
SWW,-100.4670029,32.4673996,Other
SWX,21.83259964,-18.37389946,Other
SWY,100.6993,4.2222,Other
SWZ,150.739722,-33.879444,Other
SXA,147.5955,-6.0908,Other
SXB,7.628230095,48.53829956,Atlantic
SXE,146.965335,-38.090827,Other
SXG,23.2982,-16.113,Other
SXH,151.1618611,-9.964527778,Other
SXI,54.539398,25.908899,Other
SXJ,90.247498,42.911701,Other
SXK,131.337068,-7.848354,Pacific
SXL,-8.599209785,54.28020096,Other
SXM,-63.108898,18.041,Caribbean
SXN,26.115801,-20.5534,Other
SXO,-50.689602,-11.6324,Other
SXP,-164.848006,62.520599,Domestic
SXQ,-151.038471,60.474935,Other
SXR,74.7742,33.987099,Atlantic
SXS,119.0940018,5.087779999,Other
SXT,102.3949966,4.33027792,Other
SXU,37.68622,6.80281,Other
SXV,78.06559753,11.7833004,Atlantic
SXW,148.8543,-5.9701,Other
SXX,-51.9523,-6.6413,Other
SXY,-75.41600037,42.30260086,Other
SXZ,41.8404007,37.97890091,Atlantic
SYA,174.1139984,52.71229935,Other
SYB,-152.201797,58.373291,Other
SYC,-69.0625,-11.898,Other
SYD,151.177002,-33.946098,Pacific
SYE,43.728103,16.967542,Other
SYF,-123.698,49.151,Other
SYH,86.7124,27.8112,Other
SYI,-86.442497,35.560101,Other
SYJ,55.672699,29.5509,Atlantic
SYK,-22.764616,65.058851,Other
SYL,-120.744003,35.814999,Other
SYM,100.959,22.793301,Pacific
SYN,-93.016756,44.475579,Other
SYO,139.787003,38.812199,Pacific
SYP,-80.94529724,8.085599899,Other
SYQ,-84.139801,9.95705,Other
SYR,-76.10630035,43.11119843,Domestic
SYS,114.080002,71.927902,Pacific
SYT,4.014177,46.414019,Other
SYU,142.8249969,-10.20829964,Pacific
SYV,-83.89569855,31.55850029,Other
SYW,67.717201,26.473101,Other
SYX,109.412003,18.3029,Pacific
SYY,-6.33111,58.215599,Atlantic
SYZ,52.589802,29.5392,Atlantic
SZA,12.37180042,-6.141089916,Atlantic
SZB,101.5490036,3.130579948,Pacific
SZE,40.9915,11.7875,Atlantic
SZF,36.567546,41.253988,Atlantic
SZG,13.0043,47.793301,Atlantic
SZH,112.691552,39.273241,Pacific
SZI,84.887675,47.487491,Other
SZJ,-82.955101,21.6425,Other
SZK,31.58869934,-24.96089935,Atlantic
SZL,-93.547897,38.730301,Other
SZM,15.7467,-24.5128,Other
SZN,-119.915229,34.06007,Other
SZP,-119.060997,34.34719849,Other
SZS,168.100998,-46.8997,Other
SZV,120.401001,31.2631,Other
SZX,113.810997,22.639299,Pacific
SZY,20.9377,53.481899,Atlantic
SZZ,14.9022,53.584702,Atlantic
TAB,-60.832199,11.1497,Caribbean
TAC,125.027783,11.227761,Pacific
TAD,-104.3410034,37.25939941,Other
TAE,128.65531,35.896872,Pacific
TAF,-0.532278,35.5424,Other
TAG,123.770143,9.573045,Pacific
TAH,169.223999,-19.455099,Pacific
TAI,44.13909912,13.68599987,Other
TAJ,142.430964,-3.198192,Other
TAK,134.0160065,34.21419907,Pacific
TAL,-152.108994,65.1744,Domestic
TAM,-97.86589813,22.29640007,Mexico
TAN,153.364141,-27.137693,Other
TAO,120.088171,36.361953,Pacific
TAP,-92.369871,14.794549,Mexico
TAQ,134.58282,-30.702871,Other
TAR,17.4032,40.517502,Other
TAS,69.28119659,41.25790024,Atlantic
TAT,20.2411,49.073601,Atlantic
TAU,-72.7424,5.01281,Other
TAW,-55.925801,-31.749001,Other
TAX,124.5589981,-1.642629981,Other
TAY,26.686473,58.307438,Atlantic
TAZ,59.836149,41.759853,Atlantic
TBB,109.334,13.0496,Pacific
TBC,-111.38286,36.091146,Other
TBD,-77.668045,2.778569,Other
TBE,143.519222,-4.196633,Other
TBF,174.776001,-1.22447,Pacific
TBG,141.227576,-5.280471,Pacific
TBH,122.0849991,12.31099987,Pacific
TBI,-75.452301,24.3153,Caribbean
TBJ,8.87694,36.98,Atlantic
TBK,130.445007,-15.62,Other
TBL,126.9000015,-17.2833004,Other
TBM,113.080984,-1.469024,Other
TBN,-92.140701,37.7416,Domestic
TBO,32.833302,-5.07639,Atlantic
TBP,-80.381086,-3.552074,South
TBQ,145.5322222,-6.466666667,Other
TBR,-81.73690033,32.48270035,Other
TBS,44.9547,41.669201,Atlantic
TBT,-69.935799,-4.25567,South
TBU,-175.1499939,-21.24119949,Pacific
TBV,171.1615,8.3027,Other
TBW,41.4828,52.806099,Atlantic
TBX,107.564658,0.979922,Other
TBY,22.401252,-26.034524,Other
TBZ,46.235001,38.1339,Atlantic
TCA,134.1829987,-19.63439941,Pacific
TCB,-77.39129639,26.74530029,Other
TCC,-103.6029968,35.18280029,Other
TCD,-69.749762,-2.895802,Central
TCE,28.7143,45.0625,Atlantic
TCF,-85.994164,15.659722,Other
TCG,83.340797,46.672501,Pacific
TCH,10.955429,-2.88848,Other
TCJ,143.1329,-4.0165,Other
TCK,143.3838,-4.0949,Other
TCL,-87.611397,33.2206,Other
TCM,-122.475998,47.137699,Other
TCN,-97.42011,18.49722,Other
TCO,-78.7492,1.81442,Central
TCP,34.775752,29.594496,Other
TCQ,-70.27580261,-18.05330086,South
TCR,78.025803,8.724241,Atlantic
TCS,-107.272003,33.2369,Other
TCT,-156.029026,62.993206,Other
TCU,26.82279968,-29.31780052,Other
TCW,145.6080017,-35.81169891,Other
TCX,56.8927,33.667801,Atlantic
TCY,13.0249,-19.9713,Other
TCZ,98.485833,24.938056,Pacific
TDA,-71.6625,5.43278,Other
TDB,148.0686,-9.1586,Other
TDD,-64.91799927,-14.81869984,South
TDG,126.17132,9.072002,Other
TDJ,42.917376,11.787037,Other
TDK,78.442758,45.12255,Atlantic
TDL,-59.228647,-37.234634,Other
TDN,126.498041,-14.790567,Other
TDO,-122.8059998,46.47719955,Other
TDP,-75.039299,-3.80601,Other
TDR,150.093076,-24.986796,Other
TDS,142.868,-7.6217,Other
TDT,31.289748,-24.525533,Other
TDV,43.73300171,-21.70000076,Other
TDW,-101.8259964,35.16989899,Other
TDX,102.319,12.2746,Pacific
TDZ,-83.4822998,41.56489944,Other
TEA,-87.4758,15.7759,Other
TEB,-74.060799,40.850101,Domestic
TEC,-50.6516,-24.317801,South
TED,8.70522,57.068802,Other
TEE,8.12071991,35.43159866,Atlantic
TEF,122.228996,-21.715,Pacific
TEG,-0.371377,11.801149,Other
TEH,-142.518005,63.124618,Other
TEI,96.13439941,27.94120026,Atlantic
TEK,-146.690297,60.871449,Other
TEL,117.125999,5.62861,Other
TEM,147.511993,-34.421398,Other
TEN,109.308889,27.883333,Pacific
TEO,146.1944444,-8.169722222,Other
TEP,146.5595,-5.9553,Other
TEQ,27.91909981,41.13819885,Atlantic
TER,-27.090799,38.761799,Atlantic
TES,36.681711,15.104322,Other
TET,33.64020157,-16.10479927,Atlantic
TEU,167.649994,-45.5331,Other
TEV,-1.217366,40.410269,Other
TEX,-107.907997,37.9538,Domestic
TEY,-23.559999,65.8703,Other
TEZ,92.78469849,26.70910072,Other
TFB,141.418076,-5.117249,Other
TFF,-64.724098,-3.38294,South
TFI,149.3198395,-9.075954437,Other
TFL,-41.513599,-17.8923,South
TFM,141.641922,-5.12608,Other
TFN,-16.341499,28.4827,Atlantic
TFR,31.841369,30.0503,Other
TFS,-16.5725,28.0445,Atlantic
TFT,61.59540176,28.96419907,Other
TFU,104.441284,30.31252,Pacific
TFY,103.936501,-5.211562,Other
TGA,103.708291,1.387561,Other
TGB,117.35259,8.71491,Other
TGC,111.202003,2.17784,Pacific
TGD,19.2519,42.359402,Atlantic
TGG,103.1029968,5.382639885,Pacific
TGH,168.5509949,-16.89109993,Other
TGI,-76.005058,-9.289667,South
TGJ,167.80379,-21.096407,Other
TGK,38.8491667,47.1983333,Other
TGL,153.2029167,-11.33111111,Other
TGM,24.4125,46.467701,Atlantic
TGN,146.470817,-38.211004,Other
TGO,122.199997,43.556702,Pacific
TGP,89.994003,61.589699,Atlantic
TGQ,-57.443744,-14.662,Other
TGR,6.08867,33.067799,Atlantic
TGS,32.96530151,-24.52059937,Other
TGT,39.071201,-5.09236,Atlantic
TGU,-87.217201,14.0609,Central
TGZ,-93.02249908,16.56360054,Mexico
THA,-86.246399,35.3801,Other
THB,28.615801,-29.5228,Other
THC,-8.138723,6.04565,Other
THD,105.467778,19.901667,Pacific
THE,-42.823712,-5.06025,South
THG,150.577967,-24.494863,Other
THH,174.7079926,-38.18109894,Other
THI,-9.486411,18.433942,Other
THK,104.857378,17.377917,Other
THL,99.93540192,20.48380089,Pacific
THM,-115.2809982,47.57350159,Other
THN,12.34500027,58.31809998,Other
THO,-15.3356,66.218498,Atlantic
THP,-108.389687,43.713602,Other
THQ,105.860343,34.5601,Pacific
THR,51.31340027,35.68920135,Atlantic
THS,99.81819916,17.23800087,Pacific
THT,-10.77923,17.23157,Other
THU,-68.703201,76.531197,Atlantic
THV,-76.873001,39.917,Other
THW,81.22,8.56,Other
THX,87.935303,65.797203,Atlantic
THY,30.3836,-23.0769,Other
THZ,5.26536,14.8757,Other
TIA,19.7206,41.4147,Atlantic
TIB,-72.7304,8.63152,Other
TIC,171.911584,7.121768,Other
TID,1.46315,35.341099,Atlantic
TIE,35.415,7.2024,Other
TIF,40.543442,21.483001,Atlantic
TIH,-148.231003,-15.1196,Pacific
TII,65.865799,32.604198,Other
TIJ,-116.969976,32.541043,Mexico
TIK,-97.386597,35.4147,Other
TIL,-113.6240005,51.05749893,Other
TIM,136.887388,-4.52978,Pacific
TIN,-8.167099953,27.7003994,Atlantic
TIO,94.09999847,21.70000076,Other
TIQ,145.61923,14.998101,Pacific
TIR,79.54329681,13.63249969,Atlantic
TIU,171.2250061,-44.30279922,Pacific
TIV,18.72330093,42.40470123,Atlantic
TIW,-122.577295,47.267407,Other
TIX,-80.79920197,28.51479912,Other
TIY,-11.4235,18.570101,Other
TIZ,142.947998,-5.845,Pacific
TJA,-64.701302,-21.5557,South
TJB,103.391517,1.05287,Other
TJC,-78.4896,9.4185,Other
TJG,115.435997,-2.21656,Other
TJH,134.787003,35.512798,Pacific
TJI,-85.938573,15.926599,Other
TJK,36.39056,40.32472,Atlantic
TJL,-51.682026,-20.752643,South
TJM,65.31611,57.16833,Atlantic
TJN,-142.266469,-15.857434,Pacific
TJQ,107.754535,-2.744109,Pacific
TJS,117.373611,2.835833,Pacific
TJU,69.80500031,37.98809814,Atlantic
TJV,79.109457,10.723835,Other
TKA,-150.0939941,62.32049942,Other
TKB,146.5503,-7.6808,Other
TKC,9.3605299,4.089190006,Other
TKD,-1.774760008,4.89605999,Atlantic
TKE,-135.218002,57.779701,Domestic
TKF,-120.140562,39.318628,Other
TKG,105.182531,-5.246803,Pacific
TKH,100.2959976,15.27729988,Other
TKI,-133.3269959,55.93709946,Other
TKJ,-142.9539948,63.32949829,Domestic
TKK,151.8430023,7.461870193,Pacific
TKL,-133.9429932,58.48970032,Other
TKM,114.93,56.361668,Atlantic
TKN,128.881356,27.836382,Pacific
TKO,28.882999,-29.233,Other
TKP,-145.2460022,-14.70950031,Pacific
TKQ,29.6709,-4.8862,Atlantic
TKR,88.402092,26.016378,Other
TKS,134.606995,34.132801,Pacific
TKT,99.253304,16.896,Other
TKU,22.2628,60.514099,Atlantic
TKV,-138.44734,-17.355226,Pacific
TKW,142.165194,-5.243667,Other
TKX,-145.0249939,-14.45580006,Pacific
TKY,128.2059937,-17.04080009,Other
TKZ,175.891998,-38.236698,Other
TLA,-166.3390045,65.24040222,Domestic
TLB,72.61139679,33.98609924,Other
TLC,-99.56583,19.3369,Mexico
TLD,29.131229,-22.191897,Other
TLE,43.7285,-23.3834,Atlantic
TLF,-153.2689972,63.39390182,Other
TLG,160.1491667,-9.108,Other
TLH,-84.350304,30.3965,Domestic
TLI,120.793658,1.123428,Pacific
TLJ,-155.977005,62.89440155,Other
TLK,111.044444,59.876389,Pacific
TLL,24.83264,59.413246,Atlantic
TLM,-1.457191,35.013426,Atlantic
TLN,6.14603,43.097301,Atlantic
TLO,152.0099945,-4.980830193,Other
TLP,141.0133,-4.7748,Other
TLQ,89.0987,43.0308,Pacific
TLR,-119.3259964,36.15629959,Other
TLS,1.36382,43.629101,Atlantic
TLT,-160.922842,61.086973,Other
TLU,-75.5854,9.50945,Central
TLV,34.8867,32.011398,Atlantic
TLW,150.0089,-5.2726,Other
TLX,-71.6017,-35.3778,Other
TLY,136.292007,44.814999,Pacific
TLZ,-47.8997,-18.216801,Other
TMA,-83.4885025,31.42900085,Other
TMB,-80.4328,25.6479,Other
TMC,119.242558,-9.409224,Pacific
TMD,-8.163464,16.233671,Other
TME,-71.7603,6.45108,Central
TMF,73.1533,2.211,Atlantic
TMG,118.65763,5.40257,Other
TMH,140.303521,-6.09669,Pacific
TMI,87.193298,27.315001,Atlantic
TMJ,67.311869,37.287261,Atlantic
TML,-0.863214016,9.557189941,Atlantic
TMM,49.392502,-18.109501,Atlantic
TMN,175.970001,-2.48583,Pacific
TMO,-61.52893,7.24938,Other
TMP,23.604401,61.414101,Atlantic
TMQ,0.039492,14.790874,Other
TMR,5.45108,22.811501,Atlantic
TMS,6.71215,0.378175,Atlantic
TMT,-56.396801,-1.4896,South
TMU,-85.016199,9.739307,Other
TMW,150.845484,-31.077898,Pacific
TMX,0.276033,29.237101,Atlantic
TMY,138.4555,-3.9256,Other
TMZ,175.550003,-37.1567,Other
TNA,117.216003,36.857201,Pacific
TNB,116.256809,-1.885541,Other
TNC,-167.921997,65.563103,Domestic
TND,-79.9972,21.7883,Other
TNE,130.9909973,30.60510063,Pacific
TNF,2.10619,48.7519,Other
TNG,-5.921459,35.731741,Atlantic
TNH,125.733963,42.048435,Pacific
TNI,80.852927,24.56262,Other
TNJ,104.53341,0.92397,Pacific
TNK,-165.246649,60.569638,Domestic
TNL,25.7001,49.5242,Other
TNM,-58.98669,-62.191026,Other
TNN,120.206001,22.950399,Pacific
TNO,-85.81549835,10.3135004,Other
TNP,-115.947347,34.133901,Other
TNQ,-160.394376,4.698359,Pacific
TNR,47.478802,-18.7969,Atlantic
TNS,-128.2030029,61.95690155,Other
TNT,-80.89700317,25.86179924,Other
TNU,-93.021698,41.6744,Other
TNV,-159.389008,3.89944,Pacific
TNW,-77.580525,-1.060185,Other
TNZ,98.2941,48.73887,Other
TOA,-118.3399963,33.80339813,Other
TOB,23.907,31.861,Atlantic
TOC,-83.295799,34.5938,Other
TOD,104.160004,2.81818,Other
TOE,8.110560417,33.93970108,Atlantic
TOF,85.20829773,56.38029861,Atlantic
TOG,-160.397003,59.052799,Domestic
TOH,166.638,-13.328,Other
TOI,-86.012101,31.860399,Other
TOJ,-3.456808,40.487875,Other
TOK,155.063,-6.2015,Other
TOL,-83.8078,41.5868,Domestic
TOM,-3.00758,16.730499,Other
TON,155.4326,-6.6552,Other
TOO,-82.958922,8.826971,Other
TOP,-95.622606,39.069899,Other
TOQ,-70.062897,-22.1411,Other
TOR,-104.1529999,42.0644989,Other
TOS,18.9189,69.683296,Atlantic
TOT,-56.327499,5.86583,Other
TOU,165.259524,-20.790127,Other
TOV,-64.583333,18.45,Other
TOW,-53.697498,-24.6863,Other
TOX,68.231903,58.135799,Other
TOY,137.1880035,36.64830017,Pacific
TOZ,-7.674,8.2934,Other
TPA,-82.533203,27.9755,Domestic
TPC,-76.337799,-0.122956,Other
TPE,121.233002,25.0777,Pacific
TPF,-82.44930267,27.91559982,Other
TPG,100.715381,4.866432,Other
TPH,-117.086998,38.06019974,Other
TPI,146.9891667,-8.356666667,Other
TPJ,87.69525,27.3509,Other
TPK,97.288299,3.16904,Other
TPL,-97.407799,31.1525,Other
TPN,-75.526398,-0.776111,Other
TPP,-76.37319946,-6.508739948,South
TPQ,-104.842472,21.419833,Mexico
TPR,117.8690033,-22.74600029,Other
TPS,12.488,37.9114,Atlantic
TPT,-8.873,6.4948,Other
TPU,81.123,28.5219,Other
TPX,-151.8338,-16.2423,Other
TQA,-56.06028,73.373055,Atlantic
TQD,43.5970993,33.33810043,Other
TQI,-37.783409,65.892027,Atlantic
TQL,77.811295,64.930485,Other
TQN,69.531998,36.770699,Other
TQO,-87.660272,20.172098,Mexico
TQP,140.8880005,-21.83499908,Pacific
TQQ,123.917,-5.76457,Pacific
TQS,-75.234,0.7459,Other
TRA,124.675453,24.653793,Pacific
TRB,-76.740124,8.071878,Other
TRC,-103.411003,25.5683,Mexico
TRD,10.924,63.457802,Atlantic
TRE,-6.869170189,56.49919891,Atlantic
TRF,10.2586,59.186699,Atlantic
TRG,176.1959991,-37.6719017,Pacific
TRH,-117.3270035,35.8125,Other
TRI,-82.407401,36.475201,Domestic
TRJ,141.0421,-5.614,Other
TRK,117.564169,3.325145,Pacific
TRL,-96.267403,32.709202,Other
TRM,-116.1600037,33.62670135,Domestic
TRN,7.64963,45.200802,Atlantic
TRO,152.514008,-31.888599,Other
TRQ,-70.782985,-8.155534,Other
TRR,81.18128,8.539159,Other
TRS,13.4722,45.827499,Atlantic
TRT,119.91775,-3.185833,Pacific
TRU,-79.1088028,-8.081410408,South
TRV,76.920097,8.48212,Atlantic
TRW,173.147003,1.38164,Pacific
TRX,-93.590599,40.0835,Other
TRY,34.167,0.683,Other
TRZ,78.71774,10.766223,Atlantic
TSA,121.552002,25.069401,Pacific
TSB,17.73250008,-19.26189995,Other
TSC,-77.5028,-2.38167,Other
TSD,30.17560005,-22.61930084,Other
TSF,12.1944,45.648399,Atlantic
TSG,-143.3359985,63.37440109,Other
TSH,20.794701,-6.43833,Other
TSI,146.3554,-6.8498,Other
TSJ,129.3309937,34.28490067,Pacific
TSL,-98.806502,22.0383,Other
TSM,-105.67749,36.452494,Domestic
TSN,117.3460007,39.12440109,Pacific
TSP,-118.439003,35.13499832,Other
TSQ,-49.810001,-29.4149,Other
TSR,21.3379,45.809898,Atlantic
TSS,-73.972074,40.742372,Other
TST,99.6166,7.50874,Pacific
TSU,175.063995,-1.47444,Pacific
TSV,146.766512,-19.252904,Pacific
TSW,146.1272,-7.0695,Other
TSY,108.246002,-7.3466,Other
TSZ,101.483804,47.461476,Other
TTA,-11.16129971,28.44820023,Atlantic
TTC,-70.3759,-25.564301,Other
TTD,-122.401001,45.54940033,Other
TTE,127.381611,0.831012,Pacific
TTG,-63.793015,-22.616877,Other
TTH,54.024601,17.666,Other
TTI,-149.589372,-17.015095,Other
TTJ,134.167007,35.530102,Pacific
TTL,177.368,-16.966,Other
TTM,-72.100556,5.726667,Other
TTN,-74.813499,40.276699,Domestic
TTO,-97.74310303,45.81520081,Other
TTQ,-83.5149,10.569,Other
TTR,119.821999,-3.04474,Other
TTS,47.619016,-16.751064,Other
TTT,121.1019974,22.75499916,Pacific
TTU,-5.32002,35.594299,Atlantic
TTW,81.2906,6.2876,Other
TTX,126.3809967,-14.08969975,Other
TUA,-77.708099,0.809506,Other
TUB,-149.5240021,-23.36540031,Pacific
TUC,-65.104897,-26.8409,South
TUD,-13.6531,13.7368,Other
TUF,0.727606,47.432201,Atlantic
TUG,121.7331505,17.64336768,Pacific
TUH,-86.0858,35.392601,Other
TUI,38.731544,31.692188,Atlantic
TUJ,35.5184,6.26,Other
TUK,63.03020096,25.9864006,Atlantic
TUL,-95.88809967,36.19839859,Domestic
TUM,148.240526,-35.26832,Other
TUN,10.2272,36.851002,Atlantic
TUO,176.0839996,-38.73970032,Pacific
TUP,-88.76989746,34.26810074,Domestic
TUQ,-3.077291,13.059091,Other
TUR,-49.720299,-3.78601,South
TUS,-110.938053,32.115004,Domestic
TUU,36.6189,28.3654,Atlantic
TUV,-62.094173,9.088994,Caribbean
TUW,-77.709182,8.918601,Other
TUX,-120.9349976,55.02500153,Other
TUY,-87.438203,20.227301,Other
TVA,44.920467,-17.850083,Other
TVC,-85.5821991,44.74140167,Domestic
TVF,-96.184998,48.065701,Domestic
TVI,-83.88130188,30.90159988,Other
TVL,-119.9950027,38.89390182,Other
TVS,118.002625,39.7178,Pacific
TVU,-179.876999,-16.690599,Pacific
TVY,98.20359802,14.10389996,Pacific
TWA,-160.274992,59.074713,Domestic
TWB,151.919112,-27.543365,Other
TWC,79.233408,39.886663,Pacific
TWD,-122.810997,48.05379868,Other
TWE,-164.798996,65.6792984,Other
TWF,-114.487999,42.4818,Domestic
TWH,-118.5086111,33.43222222,Other
TWP,143.75,-17.36330032,Other
TWT,119.743338,5.048196,Pacific
TWU,118.12152,4.31338,Pacific
TWY,146.1067,-7.4463,Other
TWZ,170.1179962,-44.23500061,Other
TXC,30.2967,54.439999,Other
TXE,96.851943,4.72113,Other
TXF,-39.668499,-17.524392,Other
TXK,-93.990997,33.453701,Domestic
TXM,132.021139,-1.44545,Other
TXN,118.2559967,29.73329926,Pacific
TXR,141.9279938,-25.8477993,Other
TXU,-7.362728119,4.437809467,Other
TYA,37.6,54.239,Other
TYB,142.057999,-29.451099,Other
TYC,112.424126,37.50312,Other
TYD,124.77901,55.284936,Pacific
TYE,-151.131363,61.076556,Other
TYF,12.9913,60.1576,Other
TYG,143.45136,-26.093047,Other
TYL,-81.254097,-4.57664,South
TYM,-76.439102,24.1691,Other
TYN,112.627998,37.746899,Pacific
TYP,137.9530029,-22.25580025,Other
TYR,-95.40239716,32.35409927,Domestic
TYS,-83.994003,35.811001,Domestic
TYT,-54.347246,-33.195714,Other
TYZ,-110.1149979,34.45280075,Other
TZA,-88.195775,17.517239,Central
TZC,-83.445503,43.458801,Other
TZL,18.7248,44.458698,Atlantic
TZM,-88.172918,21.155716,Other
TZN,-77.589798,24.158701,Other
TZO,45.015643,-18.345064,Other
TZX,39.7897,40.995098,Atlantic
UAB,35.4259,37.002102,Other
UAC,-114.797997,32.445301,Other
UAE,144.664181,-6.229978,Other
UAH,-139.554062,-8.936228,Pacific
UAI,125.2870026,-9.303310394,Other
UAK,-45.425999,61.1605,Atlantic
UAL,22.2311,-10.7158,Other
UAM,144.929998,13.584,Other
UAP,-140.078003,-9.35167,Pacific
UAQ,-68.418198,-31.571501,South
UAR,-1.983056,32.514306,Other
UAS,37.531991,0.534069,Other
UAX,-89.632744,17.393888,Other
UBA,-47.964805,-19.765036,South
UBB,142.19523,-9.950168,Pacific
UBI,155.6833333,-6.729166667,Other
UBJ,131.279007,33.93000031,Pacific
UBN,106.819833,47.646916,Pacific
UBP,104.8700027,15.25129986,Pacific
UBS,-88.38030243,33.4654007,Other
UBT,-45.074057,-23.440628,Other
UBU,126.633182,-14.28784,Pacific
UCB,113.107274,41.130266,Pacific
UCC,-116.00596,36.934661,Other
UCE,-92.42379761,30.46629906,Other
UCK,25.487165,50.678404,Other
UCN,-10.058262,5.905503,Other
UCT,53.804699,63.566898,Atlantic
UCY,-88.98539734,36.38180161,Other
UCZ,-76.349998,-8.467,Other
UDA,144.61224,-18.19134,Other
UDD,-116.275027,33.748492,Other
UDE,5.707778,51.657222,Other
UDI,-48.225936,-18.883579,South
UDJ,22.263399,48.6343,Other
UDR,73.89610291,24.61770058,Atlantic
UEE,145.531998,-42.075001,Other
UEL,36.86909866,-17.85549927,Atlantic
UEN,78.43699646,65.95999908,Other
UEO,126.71384,26.363445,Pacific
UES,-88.23709869,43.04100037,Other
UET,66.93779755,30.25139999,Atlantic
UFA,55.87440109,54.55749893,Atlantic
UGA,103.4759979,48.85499954,Other
UGB,-157.74479,57.424052,Other
UGC,60.64170074,41.58430099,Atlantic
UGI,-153.320999,57.7304,Other
UGL,-83.320833,-79.777778,Other
UGN,-87.86789703,42.42219925,Other
UGO,15.0278,-7.60307,Other
UGS,-157.396344,57.523476,Domestic
UGT,104.114985,43.749304,Other
UGU,137.031183,-3.739503,Other
UHE,17.439699,49.0294,Other
UHS,142.17561,50.877144,Pacific
UIB,-76.6412,5.69076,Central
UIH,109.042,13.955,Pacific
UII,-86.880302,16.1131,Other
UIK,102.565002,58.136101,Atlantic
UIL,-124.5630035,47.93659973,Other
UIN,-91.194603,39.942699,Domestic
UIO,-78.354306,-0.125399,Central
UIP,-4.169655,47.973031,Other
UIR,150.521708,-31.498177,Other
UIT,169.637256,5.909213,Other
UJE,165.761993,8.92806,Other
UJN,129.461861,36.777049,Other
UJU,124.501104,40.150013,Other
UKA,39.571098,-4.29333,Atlantic
UKB,135.223999,34.63280106,Pacific
UKE,83.183333,20.097778,Atlantic
UKG,135.645004,70.011002,Pacific
UKH,56.401389,19.386389,Atlantic
UKI,-123.200996,39.125999,Other
UKK,82.493477,50.036571,Atlantic
UKN,-91.46949768,43.2804985,Other
UKR,45.657,13.9368,Other
UKS,33.57462,44.691822,Other
UKT,-75.381897,40.4352,Other
UKU,142.484334,-3.676651,Other
UKX,105.730003,56.856701,Atlantic
ULA,-67.802596,-49.306816,Other
ULB,168.3011,-16.3297,Other
ULD,31.41650009,-28.32060051,Other
ULE,151.2969971,-4.974720001,Other
ULG,89.922501,48.993301,Pacific
ULH,38.116944,26.483333,Atlantic
ULI,139.789993,10.0198,Other
ULK,114.8259964,60.72060013,Atlantic
ULM,-94.50229645,44.31959915,Other
ULN,106.766998,47.843102,Other
ULO,91.938273,50.066588,Pacific
ULP,144.253006,-26.61219978,Pacific
ULQ,-76.2351,4.08836,Other
ULS,-76.71884,8.64019,Other
ULU,32.27180099,2.805560112,Other
ULV,48.2267,54.268299,Atlantic
ULX,31.35490036,-24.78540039,Other
ULY,48.8027,54.401001,Other
ULZ,96.5258,47.7093,Pacific
UMA,-74.148268,20.242374,Other
UMB,25.44432,-12.25358,Atlantic
UMC,145.966,-7.0214,Other
UMD,-52.11163,70.680428,Atlantic
UME,20.28280067,63.79180145,Atlantic
UMI,-70.75145,-13.231357,Other
UMM,-149.126999,63.331501,Other
UMR,136.817001,-31.144199,Other
UMS,134.4349976,60.35699844,Other
UMT,-152.136002,69.371101,Other
UMU,-53.313801,-23.7987,South
UMY,34.762501,50.858299,Other
UMZ,-94.202698,34.545399,Other
UNA,-38.998729,-15.354358,South
UNC,-77.091751,8.032714,Other
UND,68.910797,36.6651,Other
UNE,28.6719,-30.1117,Other
UNG,141.2819977,-6.125710011,Pacific
UNI,-61.411945,12.600135,Other
UNK,-160.798996,63.888401,Domestic
UNN,98.585503,9.77762,Pacific
UNR,110.6092,47.30486,Other
UNU,-88.70320129,43.42660141,Other
UOA,-138.813385,-21.80978,Other
UOL,121.413358,1.102318,Pacific
UOS,-85.899052,35.204754,Other
UOX,-89.53679657,34.38430023,Other
UPB,-82.579399,23.032801,Other
UPG,119.554001,-5.06163,Pacific
UPL,-85.016197,10.8922,Other
UPN,-102.039001,19.3967,Mexico
UPP,-155.860001,20.265301,Other
UPR,142.6503,-8.5411,Other
UPV,-1.782239,51.28657,Other
URA,51.54309845,51.1507988,Atlantic
URC,87.474197,43.907101,Pacific
URD,11.133611,49.794167,Other
URE,22.5095005,58.22990036,Atlantic
URG,-57.0382,-29.7822,South
URI,-74.347222,3.2375,Other
URJ,64.826698,60.103298,Atlantic
URM,-62.671625,5.358118,Other
URN,69.150064,32.939933,Other
URO,1.179142,49.384887,Other
URR,-76.1425,6.32883,Other
